STATION,STATION_NAME,DATE,DLY-CLDD-BASE45,DLY-CLDD-BASE50,DLY-CLDD-BASE55,DLY-CLDD-BASE57,DLY-CLDD-BASE60,DLY-CLDD-NORMAL,DLY-CLDD-BASE70,DLY-CLDD-BASE72,DLY-HTDD-BASE40,DLY-HTDD-BASE45,DLY-HTDD-BASE50,DLY-HTDD-BASE55,DLY-HTDD-BASE57,DLY-HTDD-BASE60,DLY-HTDD-NORMAL,DLY-PRCP-25PCTL,DLY-SNWD-25PCTL,DLY-SNOW-25PCTL,DLY-PRCP-50PCTL,DLY-SNWD-50PCTL,DLY-SNOW-50PCTL,DLY-PRCP-75PCTL,DLY-SNWD-75PCTL,DLY-SNOW-75PCTL,MTD-PRCP-NORMAL,MTD-SNOW-NORMAL,YTD-PRCP-NORMAL,YTD-SNOW-NORMAL,DLY-PRCP-PCTALL-GE001HI,DLY-PRCP-PCTALL-GE010HI,DLY-PRCP-PCTALL-GE050HI,DLY-PRCP-PCTALL-GE100HI,DLY-SNWD-PCTALL-GE001WI,DLY-SNWD-PCTALL-GE010WI,DLY-SNWD-PCTALL-GE003WI,DLY-SNWD-PCTALL-GE005WI,DLY-SNOW-PCTALL-GE001TI,DLY-SNOW-PCTALL-GE010TI,DLY-SNOW-PCTALL-GE100TI,DLY-SNOW-PCTALL-GE030TI,DLY-SNOW-PCTALL-GE050TI,DLY-TAVG-NORMAL,DLY-DUTR-NORMAL,DLY-TMAX-NORMAL,DLY-TMIN-NORMAL,DLY-TAVG-STDDEV,DLY-DUTR-STDDEV,DLY-TMAX-STDDEV,DLY-TMIN-STDDEV
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20100406,4,2,1,-7777,-7777,-7777,0,0,-7777,1,4,7,9,12,17,0.05,-666,-66.6,0.15,-666,-66.6,0.45,-666,-66.6,0.80,0.3,10.33,18.4,382,228,87,37,21,0,6,4,27,14,0,4,2,48.2,15.3,55.8,40.5,6.4,5.8,8.2,5.6
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20100407,5,2,1,-7777,-7777,-7777,-7777,0,-7777,1,3,7,9,12,17,0.05,-666,-66.6,0.15,-666,-66.6,0.45,-666,-66.6,0.93,0.3,10.46,18.4,383,228,87,37,20,0,6,4,26,13,0,4,2,48.5,15.3,56.1,40.8,6.4,5.8,8.2,5.6
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20100408,5,2,1,-7777,-7777,-7777,-7777,0,-7777,1,3,7,9,11,16,0.05,-666,-66.6,0.15,-666,-66.6,0.45,-666,-66.6,1.07,0.4,10.60,18.5,383,228,87,36,18,0,6,4,24,12,0,4,2,48.8,15.3,56.5,41.2,6.4,5.8,8.2,5.5
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20100409,5,2,1,-7777,-7777,-7777,-7777,-7777,-7777,1,3,7,8,11,16,0.05,-666,-66.6,0.15,-666,-66.6,0.45,-666,-66.6,1.21,0.4,10.74,18.5,384,228,87,36,17,0,5,4,22,12,0,4,2,49.2,15.4,56.8,41.5,6.3,5.8,8.2,5.5
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20100410,5,2,1,-7777,-7777,-7777,-7777,-7777,-7777,1,3,6,8,11,16,0.05,-666,-66.6,0.15,-666,-66.6,0.45,-666,-66.6,1.35,0.4,10.88,18.5,383,227,86,36,15,0,5,4,21,11,0,4,2,49.5,15.4,57.2,41.8,6.3,5.8,8.2,5.4
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20100411,6,2,1,1,-7777,-7777,-7777,-7777,-7777,1,3,6,8,10,15,0.05,-666,-66.6,0.15,-666,-66.6,0.45,-666,-66.6,1.49,0.5,11.02,18.6,383,227,86,36,14,0,4,3,19,10,0,3,2,49.8,15.4,57.5,42.1,6.3,5.9,8.2,5.4
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20100412,6,3,1,1,-7777,-7777,-7777,-7777,-7777,1,2,6,7,10,15,0.05,-666,-66.6,0.15,-666,-66.6,0.45,-666,-66.6,1.63,0.5,11.16,18.6,383,226,86,36,13,0,4,3,18,9,0,3,2,50.2,15.4,57.9,42.4,6.3,5.9,8.2,5.4
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20100413,6,3,1,1,-7777,-7777,-7777,-7777,-7777,1,2,6,7,10,15,0.05,-666,-66.6,0.15,-666,-66.6,0.45,-666,-66.6,1.76,0.5,11.29,18.6,382,226,86,36,11,0,3,3,16,9,0,3,2,50.5,15.4,58.2,42.8,6.2,5.9,8.2,5.3
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20100414,6,3,1,1,-7777,-7777,-7777,-7777,-7777,1,2,5,7,10,14,0.05,-666,-66.6,0.15,-666,-66.6,0.45,-666,-66.6,1.89,0.6,11.42,18.7,381,225,86,36,10,0,3,3,15,8,0,3,2,50.8,15.5,58.6,43.1,6.2,5.9,8.2,5.3
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20100415,7,3,1,1,-7777,-7777,-7777,-7777,-7777,-7777,2,5,7,9,14,0.05,-666,-66.6,0.16,-666,-66.6,0.45,-666,-66.6,2.02,0.6,11.55,18.7,381,225,86,36,9,0,3,3,13,8,0,3,2,51.1,15.5,58.9,43.4,6.2,5.9,8.1,5.2
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20100416,7,3,1,1,-7777,-7777,-7777,-7777,-7777,-7777,2,5,6,9,14,0.05,-666,-66.6,0.16,-666,-66.6,0.45,-666,-66.6,2.15,0.6,11.68,18.7,380,224,85,36,8,0,3,2,12,7,0,3,2,51.5,15.5,59.2,43.7,6.1,5.9,8.1,5.2
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20100417,7,3,1,1,-7777,-7777,-7777,-7777,-7777,-7777,2,4,6,9,13,0.05,-666,-66.6,0.16,-666,-66.6,0.45,-666,-66.6,2.27,0.7,11.80,18.8,378,223,85,35,7,0,2,2,11,7,0,2,1,51.8,15.5,59.6,44.0,6.1,5.9,8.1,5.1
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20100418,7,3,1,1,-7777,-7777,-7777,-7777,-7777,-7777,1,4,6,8,13,0.05,-666,-66.6,0.16,-666,-66.6,0.45,-666,-66.6,2.40,0.7,11.93,18.8,377,222,85,35,7,0,2,2,10,6,0,2,1,52.1,15.6,59.9,44.3,6.0,5.9,8.0,5.1
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20100419,8,4,1,1,-7777,-7777,-7777,-7777,-7777,-7777,1,4,5,8,13,0.05,-666,-66.6,0.16,-666,-66.6,0.45,-666,-66.6,2.53,0.7,12.06,18.8,375,221,85,35,6,0,2,2,10,6,0,2,1,52.4,15.6,60.2,44.6,6.0,5.9,8.0,5.0
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20100420,8,4,1,1,-7777,-7777,-7777,-7777,-7777,-7777,1,4,5,8,12,0.05,-666,-66.6,0.16,-666,-66.6,0.45,-666,-66.6,2.65,0.7,12.18,18.8,374,220,84,34,6,0,2,2,9,5,0,2,1,52.8,15.6,60.6,45.0,6.0,5.9,8.0,5.0
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20100421,8,4,2,1,-7777,-7777,-7777,-7777,-7777,-7777,1,3,5,7,12,0.05,-666,-66.6,0.16,-666,-66.6,0.46,-666,-66.6,2.78,0.8,12.31,18.9,374,220,85,34,5,0,2,2,8,5,0,2,1,53.1,15.6,60.9,45.3,5.9,5.9,7.9,5.0
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20100422,9,4,2,1,1,-7777,-7777,-7777,-7777,-7777,1,3,5,7,12,0.05,-666,-66.6,0.16,-666,-66.6,0.46,-666,-66.6,2.90,0.8,12.43,18.9,373,219,85,34,5,0,2,2,7,5,0,2,1,53.4,15.7,61.2,45.6,5.9,5.9,7.9,4.9
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20100423,9,5,2,1,1,-7777,-7777,-7777,-7777,-7777,1,3,4,7,11,0.05,-666,-66.6,0.16,-666,-66.6,0.46,-666,-66.6,3.02,0.8,12.55,18.9,372,219,85,34,4,0,2,2,7,4,0,2,1,53.7,15.7,61.5,45.9,5.9,5.9,7.9,4.9
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20100424,9,5,2,1,1,-7777,-7777,-7777,-7777,-7777,1,3,4,7,11,0.05,-666,-66.6,0.16,-666,-66.6,0.46,-666,-66.6,3.15,0.8,12.68,18.9,371,218,84,33,4,0,2,2,6,4,0,1,1,54.0,15.7,61.9,46.2,5.8,5.9,7.9,4.9
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20100425,9,5,2,1,1,-7777,-7777,-7777,-7777,-7777,1,3,4,6,11,0.05,-666,-66.6,0.16,-666,-66.6,0.46,-666,-66.6,3.27,0.8,12.80,18.9,369,217,84,33,4,0,1,1,5,3,0,1,1,54.3,15.7,62.2,46.5,5.8,5.9,7.9,4.8
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20100426,10,5,2,1,1,-7777,-7777,-7777,-7777,-7777,1,2,4,6,10,0.05,-666,-66.6,0.16,-666,-66.6,0.46,-666,-66.6,3.39,0.8,12.92,18.9,368,216,84,33,3,0,1,1,5,3,0,1,1,54.6,15.7,62.5,46.8,5.8,5.9,7.8,4.8
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20100427,10,5,2,1,1,-7777,-7777,-7777,-7777,-7777,-7777,2,3,6,10,0.05,-666,-66.6,0.16,-666,-66.6,0.46,-666,-66.6,3.51,0.8,13.04,18.9,367,216,84,33,3,0,1,1,4,3,0,1,1,54.9,15.7,62.8,47.1,5.7,5.9,7.8,4.8
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20100428,10,6,2,1,1,-7777,-7777,-7777,-7777,-7777,-7777,2,3,5,10,0.05,-666,-66.6,0.16,-666,-66.6,0.46,-666,-66.6,3.64,0.8,13.17,18.9,366,216,84,32,3,0,1,1,4,2,0,1,1,55.2,15.8,63.1,47.3,5.7,5.9,7.7,4.7
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20100429,11,6,2,2,1,-7777,-7777,-7777,-7777,-7777,-7777,2,3,5,10,0.05,-666,-66.6,0.17,-666,-66.6,0.46,-666,-66.6,3.76,0.8,13.29,18.9,365,215,83,32,2,0,1,1,3,2,0,1,1,55.5,15.8,63.4,47.6,5.7,5.9,7.7,4.7
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20100430,11,6,3,2,1,-7777,-7777,-7777,-7777,-7777,-7777,2,3,5,9,0.05,-666,-66.6,0.17,-666,-66.6,0.46,-666,-66.6,3.87,0.8,13.40,18.9,365,215,83,31,2,0,1,1,3,2,0,1,0,55.8,15.8,63.7,47.9,5.6,6.0,7.7,4.7
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20100501,11,6,3,2,1,-7777,-7777,-7777,0,-7777,-7777,2,3,5,9,0.05,-666,-66.6,0.17,-666,-66.6,0.46,-666,-66.6,0.11,0.0,13.51,18.9,365,216,83,31,-9999,0,-9999,-9999,-9999,-9999,0,-9999,0,56.1,15.8,64.0,48.2,5.6,6.0,7.7,4.7
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20100502,11,7,3,2,1,-7777,-7777,-7777,0,-7777,-7777,1,2,4,9,0.05,-666,-66.6,0.17,-666,-66.6,0.46,-666,-66.6,0.22,0.0,13.62,18.9,364,216,83,31,-9999,0,-9999,-9999,-9999,-9999,0,-9999,0,56.4,15.8,64.3,48.5,5.6,6.0,7.7,4.7
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20100503,12,7,3,2,1,-7777,-7777,-7777,0,-7777,-7777,1,2,4,9,0.05,-666,-66.6,0.17,-666,-66.6,0.46,-666,-66.6,0.33,0.0,13.73,18.9,364,216,83,31,-9999,0,0,0,-9999,-9999,0,0,0,56.7,15.8,64.6,48.8,5.6,6.0,7.6,4.7
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20100504,12,7,3,2,1,-7777,-7777,-7777,0,-7777,-7777,1,2,4,8,0.05,-666,-66.6,0.17,-666,-66.6,0.46,-666,-66.6,0.45,0.0,13.85,18.9,364,216,83,31,-9999,0,0,0,-9999,-9999,0,0,0,57.0,15.8,64.9,49.1,5.6,6.0,7.6,4.7
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20100505,12,7,3,2,1,-7777,-7777,-7777,0,-7777,-7777,1,2,4,8,0.05,-666,-66.6,0.17,-666,-66.6,0.46,-666,-66.6,0.57,0.0,13.97,18.9,364,216,84,31,-9999,0,0,0,-9999,-9999,0,0,0,57.3,15.8,65.2,49.4,5.6,6.0,7.6,4.7
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20100506,13,8,4,2,1,-7777,-7777,-7777,0,-7777,-7777,1,2,4,8,0.05,-9999,-66.6,0.17,-9999,-66.6,0.47,-9999,-66.6,0.69,0.0,14.09,18.9,364,216,84,31,0,0,0,0,-9999,-9999,0,0,0,57.6,15.8,65.5,49.7,5.6,6.0,7.6,4.7
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20100507,13,8,4,3,1,-7777,-7777,-7777,0,-7777,-7777,1,2,3,8,0.05,-9999,-66.6,0.17,-9999,-66.6,0.47,-9999,-66.6,0.81,0.0,14.21,18.9,363,217,85,32,0,0,0,0,-9999,-9999,0,0,0,57.9,15.8,65.8,50.0,5.6,6.0,7.6,4.7
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20100508,13,8,4,3,1,-7777,-7777,-7777,0,0,-7777,1,2,3,7,0.05,-9999,-9999,0.17,-9999,-9999,0.47,-9999,-9999,0.92,0.0,14.32,18.9,364,217,85,32,0,0,0,0,0,0,0,0,0,58.2,15.8,66.1,50.3,5.6,6.0,7.6,4.7
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20100509,13,9,4,3,2,-7777,-7777,-7777,0,0,-7777,1,1,3,7,0.05,-9999,-9999,0.17,-9999,-9999,0.48,-9999,-9999,1.04,0.0,14.44,18.9,364,218,86,32,0,0,0,0,0,0,0,0,0,58.5,15.8,66.4,50.6,5.6,6.0,7.6,4.7
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20100510,14,9,4,3,2,1,-7777,-7777,0,0,-7777,1,1,3,7,0.05,-9999,-9999,0.17,-9999,-9999,0.48,-9999,-9999,1.16,0.0,14.56,18.9,364,219,87,33,0,0,0,0,0,0,0,0,0,58.8,15.8,66.7,50.9,5.6,6.0,7.6,4.7
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20100511,14,9,5,3,2,1,-7777,-7777,0,0,-7777,1,1,3,6,0.05,-9999,-9999,0.17,-9999,-9999,0.48,-9999,-9999,1.28,0.0,14.68,18.9,365,219,88,33,0,0,0,0,0,0,0,0,0,59.1,15.8,67.0,51.2,5.6,6.0,7.6,4.7
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20100512,14,9,5,3,2,1,-7777,-7777,0,0,-7777,1,1,3,6,0.05,-9999,-9999,0.17,-9999,-9999,0.49,-9999,-9999,1.39,0.0,14.79,18.9,365,220,88,33,0,0,0,0,0,0,0,0,0,59.4,15.8,67.3,51.5,5.6,6.0,7.7,4.7
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20100513,15,10,5,4,2,1,-7777,-7777,0,0,-7777,1,1,2,6,0.05,-9999,-9999,0.17,-9999,-9999,0.49,-9999,-9999,1.51,0.0,14.91,18.9,365,220,89,33,0,0,0,0,0,0,0,0,0,59.7,15.8,67.6,51.8,5.6,6.0,7.7,4.8
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20100514,15,10,5,4,2,1,-7777,-7777,0,0,-7777,-7777,1,2,6,0.05,-9999,-9999,0.17,-9999,-9999,0.50,-9999,-9999,1.63,0.0,15.03,18.9,365,220,90,33,0,0,0,0,0,0,0,0,0,60.0,15.8,67.9,52.1,5.7,6.0,7.7,4.8
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20100515,15,10,6,4,2,1,-7777,-7777,0,0,-7777,-7777,1,2,5,0.05,-9999,-9999,0.17,-9999,-9999,0.50,-9999,-9999,1.75,0.0,15.15,18.9,365,221,91,34,0,0,0,0,0,0,0,0,0,60.3,15.8,68.1,52.4,5.7,6.0,7.7,4.8
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20100516,16,11,6,4,3,1,-7777,-7777,0,0,-7777,-7777,1,2,5,0.05,-9999,-9999,0.17,-9999,-9999,0.51,-9999,-9999,1.87,0.0,15.27,18.9,366,223,92,34,0,0,0,0,0,0,0,0,0,60.6,15.7,68.4,52.7,5.7,6.0,7.7,4.8
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20100517,16,11,6,5,3,1,-7777,-7777,0,0,-7777,-7777,1,2,5,0.05,-9999,-9999,0.17,-9999,-9999,0.51,-9999,-9999,2.00,0.0,15.40,18.9,367,224,92,35,0,0,0,0,0,0,0,0,0,60.9,15.7,68.7,53.0,5.7,6.0,7.8,4.8
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20100518,16,11,6,5,3,1,-7777,-7777,0,0,-7777,-7777,1,2,5,0.05,-9999,-9999,0.17,-9999,-9999,0.51,-9999,-9999,2.12,0.0,15.52,18.9,368,225,93,35,0,0,0,0,0,0,0,0,0,61.2,15.7,69.0,53.3,5.7,6.0,7.8,4.8
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20100519,17,12,7,5,3,1,-7777,-7777,0,0,-7777,-7777,1,2,5,0.05,-9999,-9999,0.17,-9999,-9999,0.51,-9999,-9999,2.25,0.0,15.65,18.9,369,226,93,35,0,0,0,0,0,0,0,0,0,61.5,15.7,69.3,53.7,5.8,6.0,7.8,4.9
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20100520,17,12,7,5,3,1,-7777,-7777,0,0,-7777,-7777,1,1,4,0.05,-9999,-9999,0.17,-9999,-9999,0.51,-9999,-9999,2.38,0.0,15.78,18.9,369,226,93,36,0,0,0,0,0,0,0,0,0,61.8,15.7,69.7,54.0,5.8,6.0,7.8,4.9
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20100521,17,12,7,6,3,1,-7777,-7777,0,0,-7777,-7777,-7777,1,4,0.05,-9999,-9999,0.17,-9999,-9999,0.52,-9999,-9999,2.52,0.0,15.92,18.9,369,226,93,36,0,0,0,0,0,0,0,0,0,62.1,15.7,70.0,54.3,5.8,6.0,7.8,4.9
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20100522,17,12,8,6,4,1,-7777,-7777,0,0,-7777,-7777,-7777,1,4,0.05,-9999,-9999,0.17,-9999,-9999,0.52,-9999,-9999,2.66,0.0,16.06,18.9,369,226,94,36,0,0,0,0,0,0,0,0,0,62.4,15.6,70.3,54.6,5.8,6.0,7.8,4.9
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20100523,18,13,8,6,4,1,-7777,-7777,0,0,-7777,-7777,-7777,1,4,0.05,-9999,-9999,0.17,-9999,-9999,0.52,-9999,-9999,2.80,0.0,16.20,18.9,369,227,94,37,0,0,0,0,0,0,0,0,0,62.8,15.6,70.6,55.0,5.8,6.0,7.9,4.9
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20100524,18,13,8,6,4,2,-7777,-7777,0,0,-7777,-7777,-7777,1,3,0.05,-9999,-9999,0.17,-9999,-9999,0.52,-9999,-9999,2.94,0.0,16.34,18.9,369,227,94,37,0,0,0,0,0,0,0,0,0,63.1,15.6,70.9,55.3,5.9,6.0,7.9,4.9
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20100525,18,13,9,7,4,2,1,-7777,0,0,-7777,-7777,-7777,1,3,0.05,-9999,-9999,0.17,-9999,-9999,0.52,-9999,-9999,3.08,0.0,16.48,18.9,370,228,94,37,0,0,0,0,0,0,0,0,0,63.4,15.6,71.2,55.6,5.9,5.9,7.9,4.9
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20100526,19,14,9,7,5,2,1,-7777,0,0,-7777,-7777,-7777,1,3,0.05,-9999,-9999,0.17,-9999,-9999,0.52,-9999,-9999,3.23,0.0,16.63,18.9,370,228,95,38,0,0,0,0,0,0,0,0,0,63.7,15.6,71.5,56.0,5.9,5.9,7.9,5.0
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20100527,19,14,9,7,5,2,1,-7777,0,0,-7777,-7777,-7777,1,3,0.05,-9999,-9999,0.17,-9999,-9999,0.53,-9999,-9999,3.36,0.0,16.76,18.9,370,228,95,38,0,0,0,0,0,0,0,0,0,64.1,15.5,71.8,56.3,5.9,5.9,7.9,5.0
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20100528,19,14,9,8,5,2,1,-7777,0,0,-7777,-7777,-7777,1,3,0.05,-9999,-9999,0.17,-9999,-9999,0.53,-9999,-9999,3.50,0.0,16.90,18.9,370,228,95,39,0,0,0,0,0,0,0,0,0,64.4,15.5,72.2,56.7,5.9,5.8,7.9,5.0
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20100529,20,15,10,8,5,2,1,-7777,0,0,-7777,-7777,-7777,1,3,0.05,-9999,-9999,0.17,-9999,-9999,0.53,-9999,-9999,3.65,0.0,17.05,18.9,369,228,96,40,0,0,0,0,0,0,0,0,0,64.7,15.5,72.5,57.0,5.9,5.8,7.9,5.0
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20100530,20,15,10,8,6,2,1,-7777,0,0,-7777,-7777,-7777,1,2,0.05,-9999,-9999,0.17,-9999,-9999,0.53,-9999,-9999,3.80,0.0,17.20,18.9,369,227,96,40,0,0,0,0,0,0,0,0,0,65.1,15.5,72.8,57.4,5.9,5.8,7.9,5.0
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20100531,20,15,10,9,6,3,1,-7777,0,0,0,-7777,-7777,1,2,0.05,-9999,-9999,0.17,-9999,-9999,0.53,-9999,-9999,3.94,0.0,17.34,18.9,368,227,96,40,0,0,0,0,0,0,0,0,0,65.4,15.4,73.1,57.7,5.9,5.7,7.9,5.0
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20100601,21,16,11,9,6,3,1,1,0,0,0,-7777,-7777,-7777,2,0.05,-9999,-9999,0.17,-9999,-9999,0.53,-9999,-9999,0.15,0.0,17.49,18.9,368,227,96,40,0,0,0,0,0,0,0,0,0,65.8,15.4,73.5,58.1,5.9,5.7,7.9,5.0
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20100602,21,16,11,9,7,3,1,1,0,0,0,-7777,-7777,-7777,2,0.05,-9999,-9999,0.17,-9999,-9999,0.53,-9999,-9999,0.29,0.0,17.63,18.9,368,226,96,40,0,0,0,0,0,0,0,0,0,66.1,15.4,73.8,58.4,5.9,5.6,7.8,5.0
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20100603,21,16,11,10,7,3,1,1,0,0,0,-7777,-7777,-7777,2,0.05,-9999,-9999,0.17,-9999,-9999,0.53,-9999,-9999,0.43,0.0,17.77,18.9,367,225,95,40,0,0,0,0,0,0,0,0,0,66.4,15.4,74.1,58.8,5.9,5.6,7.8,5.0
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20100604,22,17,12,10,7,3,1,1,0,0,0,-7777,-7777,-7777,2,0.05,-9999,-9999,0.16,-9999,-9999,0.53,-9999,-9999,0.58,0.0,17.92,18.9,366,224,94,40,0,0,0,0,0,0,0,0,0,66.8,15.4,74.5,59.1,5.9,5.5,7.8,4.9
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20100605,22,17,12,10,7,4,1,1,0,0,0,-7777,-7777,-7777,2,0.05,-9999,-9999,0.16,-9999,-9999,0.52,-9999,-9999,0.72,0.0,18.06,18.9,365,222,93,40,0,0,0,0,0,0,0,0,0,67.1,15.3,74.8,59.5,5.9,5.5,7.7,4.9
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20100606,22,17,12,11,8,4,1,1,0,0,0,-7777,-7777,-7777,1,0.05,-9999,-9999,0.16,-9999,-9999,0.51,-9999,-9999,0.87,0.0,18.21,18.9,364,221,92,40,0,0,0,0,0,0,0,0,0,67.5,15.3,75.1,59.8,5.9,5.4,7.7,4.9
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20100607,23,18,13,11,8,4,2,1,0,0,0,-7777,-7777,-7777,1,0.05,-9999,-9999,0.16,-9999,-9999,0.51,-9999,-9999,1.01,0.0,18.35,18.9,363,219,90,39,0,0,0,0,0,0,0,0,0,67.8,15.3,75.5,60.2,5.8,5.4,7.7,4.9
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20100608,23,18,13,11,8,4,2,1,0,0,0,-7777,-7777,-7777,1,0.05,-9999,-9999,0.16,-9999,-9999,0.50,-9999,-9999,1.15,0.0,18.49,18.9,361,217,89,39,0,0,0,0,0,0,0,0,0,68.1,15.3,75.8,60.5,5.8,5.3,7.6,4.9
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20100609,23,18,13,12,9,4,2,1,0,0,0,-7777,-7777,-7777,1,0.05,-9999,-9999,0.15,-9999,-9999,0.50,-9999,-9999,1.29,0.0,18.63,18.9,360,216,88,39,0,0,0,0,0,0,0,0,0,68.5,15.3,76.1,60.9,5.8,5.3,7.5,4.8
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20100610,24,19,14,12,9,5,2,1,0,0,0,-7777,-7777,-7777,1,0.05,-9999,-9999,0.15,-9999,-9999,0.49,-9999,-9999,1.43,0.0,18.77,18.9,359,214,86,39,0,0,0,0,0,0,0,0,0,68.8,15.3,76.5,61.2,5.7,5.2,7.4,4.8
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20100611,24,19,14,12,9,5,2,1,0,0,0,-7777,-7777,-7777,1,0.05,-9999,-9999,0.15,-9999,-9999,0.48,-9999,-9999,1.57,0.0,18.91,18.9,358,213,85,38,0,0,0,0,0,0,0,0,0,69.2,15.2,76.8,61.5,5.7,5.1,7.4,4.8
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20100612,24,19,14,12,10,5,2,1,0,0,0,-7777,-7777,-7777,1,0.05,-9999,-9999,0.15,-9999,-9999,0.48,-9999,-9999,1.71,0.0,19.05,18.9,357,212,84,38,0,0,0,0,0,0,0,0,0,69.5,15.2,77.1,61.9,5.6,5.1,7.3,4.7
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20100613,25,20,15,13,10,5,2,1,0,0,0,-7777,-7777,-7777,1,0.05,-9999,-9999,0.15,-9999,-9999,0.47,-9999,-9999,1.84,0.0,19.18,18.9,356,210,83,38,0,0,0,0,0,0,0,0,0,69.8,15.2,77.4,62.2,5.6,5.1,7.2,4.7
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20100614,25,20,15,13,10,6,2,1,0,0,0,-7777,-7777,-7777,1,0.05,-9999,-9999,0.14,-9999,-9999,0.46,-9999,-9999,1.98,0.0,19.32,18.9,354,208,82,37,0,0,0,0,0,0,0,0,0,70.1,15.2,77.7,62.5,5.5,5.0,7.2,4.7
